beds,baths,sq_feet,cats,dogs,postal_code,type_Apartment,type_Basement,type_Condo Unit,type_House,price
2,2.0,869.0,1,1,277,1.0,0.0,0.0,0.0,2650.0
1,1.0,594.0,1,1,277,1.0,0.0,0.0,0.0,1925.0
1,1.0,600.0,1,1,277,1.0,0.0,0.0,0.0,1989.0
2,2.0,793.0,1,1,277,1.0,0.0,0.0,0.0,2389.0
1,1.5,796.0,1,1,329,1.0,0.0,0.0,0.0,3000.0
1,1.0,574.0,1,1,329,1.0,0.0,0.0,0.0,2000.0
2,2.0,868.0,1,1,329,1.0,0.0,0.0,0.0,2775.0
2,1.0,697.0,1,1,329,1.0,0.0,0.0,0.0,2330.0
1,1.0,530.0,1,1,329,1.0,0.0,0.0,0.0,1973.0
2,2.0,779.0,1,1,329,1.0,0.0,0.0,0.0,2499.0
3,2.5,1363.0,1,1,329,1.0,0.0,0.0,0.0,4600.0
2,2.0,938.0,1,1,249,1.0,0.0,0.0,0.0,2571.0
1,1.0,586.0,1,1,249,1.0,0.0,0.0,0.0,1986.0
1,1.0,576.0,1,1,249,1.0,0.0,0.0,0.0,2136.0
2,2.0,888.0,1,1,249,1.0,0.0,0.0,0.0,2631.0
1,1.0,536.0,1,1,249,1.0,0.0,0.0,0.0,2219.0
2,2.5,1688.0,1,1,249,1.0,0.0,0.0,0.0,3780.0
1,1.0,629.0,1,1,249,1.0,0.0,0.0,0.0,2141.0
2,2.0,892.0,1,1,249,1.0,0.0,0.0,0.0,2616.0
1,1.0,628.0,1,1,249,1.0,0.0,0.0,0.0,2156.0
2,2.0,900.0,1,1,249,1.0,0.0,0.0,0.0,2661.0
1,1.0,577.0,1,1,249,1.0,0.0,0.0,0.0,2041.0
1,1.0,559.0,1,1,249,1.0,0.0,0.0,0.0,2209.0
2,2.0,905.0,1,1,249,1.0,0.0,0.0,0.0,2771.0
1,1.0,614.0,1,1,249,1.0,0.0,0.0,0.0,2136.0
1,1.0,631.0,1,1,249,1.0,0.0,0.0,0.0,2181.0
1,1.0,631.0,1,1,249,1.0,0.0,0.0,0.0,2226.0
2,2.0,892.0,1,1,249,1.0,0.0,0.0,0.0,2736.0
1,1.0,583.0,1,1,249,1.0,0.0,0.0,0.0,2286.0
2,2.0,892.0,1,1,249,1.0,0.0,0.0,0.0,2646.0
1,1.0,540.0,1,1,249,1.0,0.0,0.0,0.0,2121.0
1,1.0,626.0,1,1,249,1.0,0.0,0.0,0.0,2136.0
1,1.0,605.0,1,1,249,1.0,0.0,0.0,0.0,1991.0
1,1.0,618.0,1,1,249,1.0,0.0,0.0,0.0,2101.0
2,2.0,952.0,1,1,249,1.0,0.0,0.0,0.0,2721.0
2,2.0,898.0,1,1,249,1.0,0.0,0.0,0.0,2616.0
1,1.0,754.0,1,1,123,1.0,0.0,0.0,0.0,2373.0
1,1.0,754.0,1,1,123,1.0,0.0,0.0,0.0,2023.0
2,2.0,1024.0,1,1,123,1.0,0.0,0.0,0.0,2760.0
1,1.0,673.0,1,1,123,1.0,0.0,0.0,0.0,1944.0
2,2.0,1024.0,1,1,123,1.0,0.0,0.0,0.0,2590.0
2,2.0,888.0,1,1,119,1.0,0.0,0.0,0.0,2450.0
2,2.0,879.0,1,1,119,1.0,0.0,0.0,0.0,2450.0
2,2.0,886.0,1,1,119,1.0,0.0,0.0,0.0,2450.0
3,2.0,1097.0,1,1,119,1.0,0.0,0.0,0.0,2850.0
2,2.0,1103.0,1,1,289,1.0,0.0,0.0,0.0,3861.0
2,2.0,1142.0,1,1,289,1.0,0.0,0.0,0.0,3997.0
1,1.0,694.0,1,1,289,1.0,0.0,0.0,0.0,3997.0
2,2.0,932.0,1,1,289,1.0,0.0,0.0,0.0,3337.0
2,2.5,1276.0,1,1,289,1.0,0.0,0.0,0.0,4338.0
1,1.0,694.0,1,1,289,1.0,0.0,0.0,0.0,2484.0
2,2.5,1276.0,1,1,289,1.0,0.0,0.0,0.0,4400.0
1,1.0,617.0,1,1,289,1.0,0.0,0.0,0.0,4338.0
3,1.0,1023.0,1,1,118,0.0,0.0,0.0,0.0,2430.0
3,1.0,1088.0,1,1,118,0.0,0.0,0.0,0.0,2230.0
3,1.0,1023.0,1,1,118,0.0,0.0,0.0,0.0,2505.0
3,1.5,1088.0,1,1,118,0.0,0.0,0.0,0.0,2505.0
3,1.5,1088.0,1,1,118,0.0,0.0,0.0,0.0,2430.0
2,1.0,978.0,1,1,55,0.0,0.0,0.0,0.0,1945.0
2,1.0,978.0,1,1,55,0.0,0.0,0.0,0.0,2095.0
2,1.0,978.0,1,1,55,0.0,0.0,0.0,0.0,2170.0
2,2.0,958.0,1,1,146,1.0,0.0,0.0,0.0,2015.0
3,2.0,1307.0,1,1,146,1.0,0.0,0.0,0.0,2396.0
1,2.0,946.0,1,1,146,1.0,0.0,0.0,0.0,1893.0
3,1.0,989.0,1,1,38,0.0,0.0,0.0,0.0,2225.0
3,1.0,989.0,1,1,38,0.0,0.0,0.0,0.0,2425.0
2,1.0,975.0,1,1,38,0.0,0.0,0.0,0.0,2120.0
2,1.0,951.0,1,1,38,0.0,0.0,0.0,0.0,1845.0
2,1.0,975.0,1,1,38,0.0,0.0,0.0,0.0,2045.0
1,1.5,786.0,0,0,118,1.0,0.0,0.0,0.0,1980.0
2,1.5,792.0,0,0,118,1.0,0.0,0.0,0.0,2120.0
1,1.0,660.0,0,0,118,1.0,0.0,0.0,0.0,1880.0
3,2.5,1600.0,0,0,118,1.0,0.0,0.0,0.0,2720.0
2,1.0,890.0,1,1,62,1.0,0.0,0.0,0.0,1770.0
3,1.0,1140.0,1,1,62,1.0,0.0,0.0,0.0,2430.0
2,1.0,890.0,1,1,62,1.0,0.0,0.0,0.0,1895.0
2,1.0,1030.0,1,1,62,1.0,0.0,0.0,0.0,2220.0
3,1.0,1140.0,1,1,62,1.0,0.0,0.0,0.0,2230.0
1,1.0,558.0,1,1,247,1.0,0.0,0.0,0.0,1815.0
2,1.0,795.0,1,1,247,1.0,0.0,0.0,0.0,2225.0
1,1.0,558.0,1,1,247,1.0,0.0,0.0,0.0,1715.0
1,1.0,1371.060606060606,1,1,247,1.0,0.0,0.0,0.0,1799.0
2,2.5,1371.060606060606,1,1,247,1.0,0.0,0.0,0.0,3049.0
2,2.0,1371.060606060606,1,1,247,1.0,0.0,0.0,0.0,2449.0
2,2.0,1371.060606060606,1,1,247,1.0,0.0,0.0,0.0,2825.0
1,1.0,616.0,1,1,55,1.0,0.0,0.0,0.0,1900.0
1,1.0,616.0,1,1,55,1.0,0.0,0.0,0.0,1750.0
2,1.0,814.0,1,1,55,1.0,0.0,0.0,0.0,2030.0
2,1.0,814.0,1,1,55,1.0,0.0,0.0,0.0,2180.0
1,1.0,536.0,1,1,277,1.0,0.0,0.0,0.0,2012.0
1,1.0,635.0,1,1,55,1.0,0.0,0.0,0.0,1750.0
2,1.0,807.0,1,1,55,1.0,0.0,0.0,0.0,2105.0
2,1.0,807.0,1,1,55,1.0,0.0,0.0,0.0,1930.0
1,1.0,635.0,1,1,55,1.0,0.0,0.0,0.0,1925.0
2,2.0,890.0,1,1,162,1.0,0.0,0.0,0.0,2070.0
2,2.0,987.0,1,1,162,1.0,0.0,0.0,0.0,2095.0
3,2.0,1025.0,1,1,162,1.0,0.0,0.0,0.0,2315.0
3,2.0,1084.0,1,1,162,1.0,0.0,0.0,0.0,2395.0
1,1.0,611.0,1,1,162,1.0,0.0,0.0,0.0,1695.0
2,1.0,785.0,1,1,277,1.0,0.0,0.0,0.0,1925.0
1,1.0,487.0,1,1,277,1.0,0.0,0.0,0.0,1675.0
1,1.0,740.0,1,1,118,1.0,0.0,0.0,0.0,1900.0
2,1.0,945.0,1,1,118,1.0,0.0,0.0,0.0,2095.0
1,1.0,740.0,1,1,118,1.0,0.0,0.0,0.0,1975.0
1,1.0,740.0,1,1,118,1.0,0.0,0.0,0.0,1725.0
2,1.0,945.0,1,1,118,1.0,0.0,0.0,0.0,1920.0
2,1.0,945.0,1,1,118,1.0,0.0,0.0,0.0,2045.0
1,1.0,740.0,1,1,118,1.0,0.0,0.0,0.0,1850.0
0,1.0,700.0,1,1,329,1.0,0.0,0.0,0.0,1650.0
0,1.0,700.0,1,1,329,1.0,0.0,0.0,0.0,1775.0
1,1.0,615.0,1,1,68,1.0,0.0,0.0,0.0,1775.0
1,1.0,615.0,1,1,68,1.0,0.0,0.0,0.0,1650.0
2,1.0,830.0,1,1,68,1.0,0.0,0.0,0.0,2125.0
2,1.0,830.0,1,1,68,1.0,0.0,0.0,0.0,2000.0
1,1.0,615.0,1,1,68,1.0,0.0,0.0,0.0,1825.0
2,1.0,830.0,1,1,68,1.0,0.0,0.0,0.0,2175.0
1,1.0,785.0,1,1,118,1.0,0.0,0.0,0.0,2005.0
2,2.0,1121.0,1,1,118,1.0,0.0,0.0,0.0,2305.0
1,1.0,785.0,1,1,118,1.0,0.0,0.0,0.0,1830.0
2,2.0,1121.0,1,1,118,1.0,0.0,0.0,0.0,2130.0
2,1.0,1040.0,1,1,118,1.0,0.0,0.0,0.0,2255.0
2,1.0,1040.0,1,1,118,1.0,0.0,0.0,0.0,2080.0
2,1.0,1040.0,1,1,118,1.0,0.0,0.0,0.0,2305.0
1,1.0,752.0,0,0,118,1.0,0.0,0.0,0.0,1910.0
2,1.0,916.0,0,0,118,1.0,0.0,0.0,0.0,2235.0
2,1.0,916.0,0,0,118,1.0,0.0,0.0,0.0,2260.0
1,1.0,752.0,0,0,118,1.0,0.0,0.0,0.0,1980.0
2,1.0,916.0,0,0,118,1.0,0.0,0.0,0.0,2085.0
1,1.0,752.0,0,0,118,1.0,0.0,0.0,0.0,1830.0
1,1.0,678.0,1,1,118,1.0,0.0,0.0,0.0,2058.0
1,1.0,604.0,1,1,118,1.0,0.0,0.0,0.0,1964.0
1,1.0,604.0,1,1,118,1.0,0.0,0.0,0.0,1839.0
2,1.0,853.0,1,1,118,1.0,0.0,0.0,0.0,2205.0
2,1.0,847.0,1,1,118,1.0,0.0,0.0,0.0,2330.0
1,1.0,500.0,1,1,137,1.0,0.0,0.0,0.0,1780.0
1,1.0,500.0,1,1,137,1.0,0.0,0.0,0.0,1655.0
1,1.0,500.0,1,1,137,1.0,0.0,0.0,0.0,1830.0
2,2.0,1050.0,1,1,137,1.0,0.0,0.0,0.0,2130.0
2,2.0,1050.0,1,1,137,1.0,0.0,0.0,0.0,1975.0
2,2.0,1180.0,1,1,249,1.0,0.0,0.0,0.0,2995.0
1,1.0,694.0,1,1,249,1.0,0.0,0.0,0.0,2150.0
2,2.0,1300.0,1,1,249,1.0,0.0,0.0,0.0,3995.0
2,1.0,865.0,1,1,95,1.0,0.0,0.0,0.0,1880.0
2,1.0,865.0,1,1,95,1.0,0.0,0.0,0.0,1955.0
2,1.0,723.0,1,1,95,1.0,0.0,0.0,0.0,2005.0
1,1.0,850.0,1,1,329,1.0,0.0,0.0,0.0,1825.0
1,1.0,850.0,1,1,329,1.0,0.0,0.0,0.0,1950.0
2,1.0,968.0,1,1,118,1.0,0.0,0.0,0.0,2455.0
1,1.0,629.0,1,1,118,1.0,0.0,0.0,0.0,2190.0
2,2.0,915.0,0,0,289,1.0,0.0,0.0,0.0,2225.0
1,1.0,660.0,0,0,289,1.0,0.0,0.0,0.0,1810.0
2,1.0,810.0,1,1,277,1.0,0.0,0.0,0.0,2175.0
1,1.0,700.0,1,1,277,1.0,0.0,0.0,0.0,1975.0
2,1.0,810.0,1,1,277,1.0,0.0,0.0,0.0,2300.0
2,1.0,665.0,1,1,277,1.0,0.0,0.0,0.0,2125.0
0,1.0,485.0,1,1,277,1.0,0.0,0.0,0.0,1625.0
2,1.0,665.0,1,1,277,1.0,0.0,0.0,0.0,2050.0
2,1.0,665.0,1,1,277,1.0,0.0,0.0,0.0,2175.0
1,1.0,0.0,1,1,277,1.0,0.0,0.0,0.0,1585.0
1,1.0,0.0,1,1,277,1.0,0.0,0.0,0.0,1710.0
2,2.0,1019.0,1,1,277,1.0,0.0,0.0,0.0,3450.0
1,2.0,795.0,1,1,277,1.0,0.0,0.0,0.0,2500.0
1,1.0,536.0,1,1,277,1.0,0.0,0.0,0.0,1800.0
2,2.0,862.0,1,1,277,1.0,0.0,0.0,0.0,2800.0
1,1.0,699.0,1,1,329,1.0,0.0,0.0,0.0,1895.0
2,2.0,1022.0,1,1,329,1.0,0.0,0.0,0.0,2360.0
2,2.0,1377.0,1,1,329,1.0,0.0,0.0,0.0,3235.0
2,2.0,1442.0,1,1,329,1.0,0.0,0.0,0.0,3235.0
0,1.0,516.0,1,1,329,1.0,0.0,0.0,0.0,1420.0
2,2.0,1087.0,1,1,329,1.0,0.0,0.0,0.0,2535.0
2,2.0,1162.0,1,1,329,1.0,0.0,0.0,0.0,2635.0
2,2.0,1388.0,1,1,329,1.0,0.0,0.0,0.0,2835.0
2,1.5,958.0,1,1,329,1.0,0.0,0.0,0.0,2070.0
2,1.5,936.0,1,1,329,1.0,0.0,0.0,0.0,2065.0
2,1.5,990.0,1,1,329,0.0,0.0,0.0,0.0,2110.0
1,1.0,1371.060606060606,1,1,277,1.0,0.0,0.0,0.0,2225.0
2,2.0,1371.060606060606,1,1,277,1.0,0.0,0.0,0.0,2599.0
0,1.0,1371.060606060606,1,1,277,1.0,0.0,0.0,0.0,1649.0
1,1.0,696.0,1,1,329,1.0,0.0,0.0,0.0,2332.0
1,1.0,685.0,1,1,329,1.0,0.0,0.0,0.0,2088.0
1,1.0,716.0,1,1,329,1.0,0.0,0.0,0.0,2009.0
1,1.0,782.0,1,1,329,1.0,0.0,0.0,0.0,2076.0
2,2.0,913.0,1,1,329,1.0,0.0,0.0,0.0,2560.0
1,1.0,637.0,1,1,329,1.0,0.0,0.0,0.0,2019.0
2,2.0,665.0,1,1,277,1.0,0.0,0.0,0.0,2000.0
1,2.0,665.0,1,1,277,1.0,0.0,0.0,0.0,1950.0
2,2.0,725.0,1,1,277,1.0,0.0,0.0,0.0,2250.0
2,2.0,720.0,1,1,277,1.0,0.0,0.0,0.0,2150.0
1,1.0,675.0,1,1,277,1.0,0.0,0.0,0.0,2100.0
1,1.0,545.0,1,1,277,1.0,0.0,0.0,0.0,1700.0
1,2.0,650.0,1,1,277,1.0,0.0,0.0,0.0,1749.0
1,1.0,485.0,1,1,277,1.0,0.0,0.0,0.0,1599.0
1,1.0,685.0,1,1,277,1.0,0.0,0.0,0.0,1850.0
1,1.0,575.0,1,1,277,1.0,0.0,0.0,0.0,1699.0
2,2.0,740.0,1,1,277,1.0,0.0,0.0,0.0,2350.0
2,2.0,775.0,1,1,277,1.0,0.0,0.0,0.0,2400.0
2,2.0,665.0,1,1,277,1.0,0.0,0.0,0.0,2650.0
0,1.0,480.0,0,0,129,1.0,0.0,0.0,0.0,1500.0
1,1.0,490.0,0,0,129,1.0,0.0,0.0,0.0,1600.0
2,1.0,748.0,0,0,129,1.0,0.0,0.0,0.0,1950.0
0,1.0,1371.060606060606,1,1,145,1.0,0.0,0.0,0.0,1630.0
1,1.0,1371.060606060606,0,0,144,0.0,0.0,0.0,0.0,1390.0
1,2.0,1371.060606060606,0,0,144,0.0,0.0,0.0,0.0,1190.0
1,2.0,1371.060606060606,0,0,144,0.0,0.0,0.0,0.0,890.0
1,1.0,1371.060606060606,1,1,151,1.0,0.0,0.0,0.0,1850.0
2,2.0,1371.060606060606,1,1,151,1.0,0.0,0.0,0.0,2420.0
2,1.0,1371.060606060606,1,1,151,1.0,0.0,0.0,0.0,2230.0
1,2.0,1371.060606060606,0,0,144,0.0,0.0,0.0,0.0,1090.0
1,2.0,1371.060606060606,0,0,144,0.0,0.0,0.0,0.0,1150.0
1,2.0,1371.060606060606,0,0,144,0.0,0.0,0.0,0.0,1350.0
2,2.0,1054.0,0,0,289,1.0,0.0,0.0,0.0,2400.0
2,2.0,1050.0,0,0,289,1.0,0.0,0.0,0.0,2400.0
2,2.0,744.0,1,1,247,1.0,0.0,0.0,0.0,2940.0
2,2.0,744.0,1,1,247,1.0,0.0,0.0,0.0,2640.0
2,2.0,744.0,1,1,247,1.0,0.0,0.0,0.0,2790.0
2,2.0,744.0,1,1,247,1.0,0.0,0.0,0.0,2940.0
2,2.0,744.0,1,1,247,1.0,0.0,0.0,0.0,2870.0
2,2.0,744.0,1,1,247,1.0,0.0,0.0,0.0,2570.0
2,2.0,744.0,1,1,247,1.0,0.0,0.0,0.0,2920.0
2,2.0,744.0,1,1,247,1.0,0.0,0.0,0.0,2470.0
1,1.0,396.0,1,1,247,1.0,0.0,0.0,0.0,1700.0
2,2.0,744.0,1,1,247,1.0,0.0,0.0,0.0,2990.0
1,1.0,604.0,1,1,137,1.0,0.0,0.0,0.0,1875.0
1,1.0,604.0,1,1,137,1.0,0.0,0.0,0.0,1925.0
2,2.0,868.0,1,1,137,1.0,0.0,0.0,0.0,2325.0
1,1.0,628.0,1,1,118,1.0,0.0,0.0,0.0,1660.0
1,1.0,639.0,1,1,118,1.0,0.0,0.0,0.0,1645.0
1,1.0,639.0,1,1,118,1.0,0.0,0.0,0.0,1650.0
3,2.0,1336.0,1,1,156,0.0,0.0,0.0,0.0,2690.0
3,2.0,1491.0,1,1,156,0.0,0.0,0.0,0.0,2670.0
1,1.0,621.0,1,1,156,0.0,0.0,0.0,0.0,1675.0
2,1.0,621.0,1,1,156,0.0,0.0,0.0,0.0,1950.0
3,2.0,1487.0,1,1,156,0.0,0.0,0.0,0.0,2695.0
1,1.0,657.0,1,1,129,1.0,0.0,0.0,0.0,2095.0
2,2.0,872.0,1,1,129,1.0,0.0,0.0,0.0,2302.0
1,1.0,640.0,1,1,129,1.0,0.0,0.0,0.0,1745.0
1,1.0,563.0,1,1,329,1.0,0.0,0.0,0.0,1749.0
1,1.0,563.0,1,1,329,1.0,0.0,0.0,0.0,1649.0
1,1.0,580.0,1,1,329,1.0,0.0,0.0,0.0,1699.0
2,1.0,760.0,1,1,329,1.0,0.0,0.0,0.0,2199.0
1,1.0,580.0,1,1,329,1.0,0.0,0.0,0.0,1699.0
1,1.0,673.0,1,1,151,1.0,0.0,0.0,0.0,1850.0
1,1.0,789.0,1,1,151,1.0,0.0,0.0,0.0,2350.0
1,1.0,732.0,1,1,151,1.0,0.0,0.0,0.0,1875.0
2,1.0,870.0,1,1,151,1.0,0.0,0.0,0.0,2000.0
1,1.0,732.0,1,1,151,1.0,0.0,0.0,0.0,1900.0
1,1.0,570.0,1,1,118,1.0,0.0,0.0,0.0,1690.0
2,1.0,950.0,1,1,118,1.0,0.0,0.0,0.0,2055.0
3,2.0,1150.0,1,1,119,0.0,0.0,0.0,0.0,2499.0
2,2.0,1371.060606060606,1,1,119,0.0,0.0,0.0,0.0,2199.0
3,2.0,1250.0,1,1,119,0.0,0.0,0.0,0.0,2399.0
1,1.0,550.0,1,1,119,0.0,0.0,0.0,0.0,1750.0
3,2.0,950.0,1,1,119,0.0,0.0,0.0,0.0,2299.0
1,1.0,0.0,1,1,249,1.0,0.0,0.0,0.0,1710.0
2,1.0,0.0,1,1,249,1.0,0.0,0.0,0.0,2141.0
1,1.0,643.0,1,1,329,1.0,0.0,0.0,0.0,1780.0
2,1.0,831.0,1,1,329,1.0,0.0,0.0,0.0,2165.0
2,2.0,1089.0,1,1,123,1.0,0.0,0.0,0.0,2404.0
1,1.0,655.0,1,1,329,1.0,0.0,0.0,0.0,1980.0
2,1.5,988.0,1,1,329,1.0,0.0,0.0,0.0,2280.0
1,1.0,638.0,1,1,129,1.0,0.0,0.0,0.0,2150.0
2,2.0,974.0,1,1,129,1.0,0.0,0.0,0.0,2500.0
3,2.0,1326.0,1,1,129,1.0,0.0,0.0,0.0,3293.0
2,2.0,1273.0,1,1,129,1.0,0.0,0.0,0.0,3314.0
2,2.0,1015.0,1,1,129,1.0,0.0,0.0,0.0,3200.0
1,1.0,1371.060606060606,1,1,249,1.0,0.0,0.0,0.0,1904.0
2,1.0,1371.060606060606,1,1,249,1.0,0.0,0.0,0.0,2354.0
1,1.0,662.0,0,0,34,1.0,0.0,0.0,0.0,2000.0
2,2.0,892.0,1,1,145,1.0,0.0,0.0,0.0,2650.0
3,2.5,1203.0,1,1,145,1.0,0.0,0.0,0.0,3400.0
1,1.0,1039.0,1,1,329,1.0,0.0,0.0,0.0,6000.0
2,2.0,1371.060606060606,1,1,329,1.0,0.0,0.0,0.0,11200.0
1,1.0,547.0,1,1,151,1.0,0.0,0.0,0.0,1950.0
2,2.0,843.0,1,1,151,1.0,0.0,0.0,0.0,2680.0
0,1.0,513.0,1,1,151,1.0,0.0,0.0,0.0,1650.0
3,2.0,1042.0,1,1,151,1.0,0.0,0.0,0.0,3900.0
1,1.0,1371.060606060606,1,1,146,1.0,0.0,0.0,0.0,1700.0
2,2.0,1371.060606060606,1,1,146,1.0,0.0,0.0,0.0,2095.0
1,1.0,570.0,1,1,329,1.0,0.0,0.0,0.0,1695.0
2,1.0,1371.060606060606,0,0,123,1.0,0.0,0.0,0.0,1750.0
1,1.0,1371.060606060606,0,0,123,1.0,0.0,0.0,0.0,1500.0
1,1.5,700.0,1,1,277,1.0,0.0,0.0,0.0,2000.0
1,1.0,530.0,1,1,129,1.0,0.0,0.0,0.0,1715.0
1,1.0,562.0,1,1,249,1.0,0.0,0.0,0.0,1825.0
2,2.0,882.0,1,1,249,1.0,0.0,0.0,0.0,2435.0
3,2.0,1143.0,1,1,249,1.0,0.0,0.0,0.0,3399.0
2,2.0,920.0,1,1,249,1.0,0.0,0.0,0.0,2520.0
0,1.0,424.0,1,1,329,1.0,0.0,0.0,0.0,1763.0
0,1.0,389.0,1,1,329,1.0,0.0,0.0,0.0,1812.0
2,1.5,962.0,1,1,329,1.0,0.0,0.0,0.0,2522.0
2,1.0,834.0,1,1,329,1.0,0.0,0.0,0.0,2418.0
1,1.0,562.0,1,1,329,1.0,0.0,0.0,0.0,2196.0
2,2.0,961.0,1,1,329,1.0,0.0,0.0,0.0,2621.0
0,1.0,424.0,1,1,329,1.0,0.0,0.0,0.0,1774.0
2,2.0,895.0,1,1,329,1.0,0.0,0.0,0.0,2518.0
1,1.0,543.0,1,1,329,1.0,0.0,0.0,0.0,2076.0
1,1.0,543.0,1,1,329,1.0,0.0,0.0,0.0,2168.0
2,2.0,895.0,1,1,329,1.0,0.0,0.0,0.0,2610.0
2,2.0,961.0,1,1,329,1.0,0.0,0.0,0.0,2639.0
1,1.0,543.0,1,1,329,1.0,0.0,0.0,0.0,2180.0
1,1.0,562.0,1,1,329,1.0,0.0,0.0,0.0,2135.0
2,2.0,895.0,1,1,329,1.0,0.0,0.0,0.0,2582.0
2,2.0,895.0,1,1,329,1.0,0.0,0.0,0.0,2511.0
2,1.0,870.0,1,0,137,1.0,0.0,0.0,0.0,2341.0
1,1.0,747.0,1,0,137,1.0,0.0,0.0,0.0,1668.0
1,1.0,613.0,1,0,137,1.0,0.0,0.0,0.0,1688.0
3,2.0,1423.0,1,1,289,0.0,0.0,0.0,0.0,2725.0
2,1.0,616.0,1,1,289,0.0,0.0,0.0,0.0,1995.0
2,2.0,1030.0,1,1,289,0.0,0.0,0.0,0.0,2050.0
1,1.0,501.0,1,1,289,0.0,0.0,0.0,0.0,1430.0
2,2.0,948.0,1,1,289,0.0,0.0,0.0,0.0,1995.0
1,1.0,535.0,1,1,119,1.0,0.0,0.0,0.0,1999.0
2,2.0,820.0,1,1,119,1.0,0.0,0.0,0.0,3100.0
1,1.0,670.0,1,1,119,1.0,0.0,0.0,0.0,2150.0
1,1.0,635.0,1,1,119,1.0,0.0,0.0,0.0,2050.0
2,2.0,820.0,1,1,119,1.0,0.0,0.0,0.0,2800.0
3,2.0,1150.0,1,1,119,1.0,0.0,0.0,0.0,3750.0
1,1.0,640.0,1,1,98,1.0,0.0,0.0,0.0,1680.0
2,1.0,620.0,1,1,98,1.0,0.0,0.0,0.0,1800.0
1,1.0,495.0,1,1,247,1.0,0.0,0.0,0.0,1899.0
2,1.0,576.0,1,1,247,1.0,0.0,0.0,0.0,1899.0
2,1.0,560.0,1,1,247,1.0,0.0,0.0,0.0,1999.0
2,1.0,614.0,1,1,247,1.0,0.0,0.0,0.0,2099.0
2,1.0,860.0,1,1,247,1.0,0.0,0.0,0.0,2499.0
2,1.0,1175.0,1,1,247,1.0,0.0,0.0,0.0,2799.0
1,1.0,402.0,1,1,247,1.0,0.0,0.0,0.0,1625.0
1,1.0,402.0,1,1,247,1.0,0.0,0.0,0.0,1799.0
2,1.0,750.0,1,1,119,1.0,0.0,0.0,0.0,2075.0
2,1.0,721.0,1,1,119,1.0,0.0,0.0,0.0,1990.0
1,1.0,620.0,1,1,119,1.0,0.0,0.0,0.0,1950.0
2,1.0,706.0,1,1,119,1.0,0.0,0.0,0.0,2099.0
2,1.0,700.0,1,1,119,1.0,0.0,0.0,0.0,1899.0
2,1.0,730.0,1,1,119,1.0,0.0,0.0,0.0,1990.0
1,1.0,600.0,1,1,119,1.0,0.0,0.0,0.0,1550.0
1,1.0,484.0,1,1,329,1.0,0.0,0.0,0.0,1719.0
1,1.0,534.0,1,1,123,1.0,0.0,0.0,0.0,1850.0
2,1.5,988.0,1,1,329,1.0,0.0,0.0,0.0,2199.0
1,1.0,650.0,1,1,329,1.0,0.0,0.0,0.0,1899.0
2,1.5,988.0,1,1,329,1.0,0.0,0.0,0.0,1999.0
2,1.0,1113.0,1,1,329,1.0,0.0,0.0,0.0,2280.0
1,1.0,658.0,1,1,247,1.0,0.0,0.0,0.0,1715.0
2,2.0,934.0,0,0,289,1.0,0.0,0.0,0.0,2200.0
1,1.0,620.0,1,1,172,1.0,0.0,0.0,0.0,1925.0
2,2.0,897.0,1,1,172,1.0,0.0,0.0,0.0,2250.0
1,1.0,676.0,1,1,114,1.0,0.0,0.0,0.0,1925.0
2,1.0,850.0,0,0,151,0.0,0.0,0.0,0.0,900.0
2,1.0,910.0,1,1,42,0.0,1.0,0.0,0.0,1575.0
4,2.0,1371.060606060606,0,0,98,0.0,0.0,0.0,1.0,2950.0
2,2.0,903.0,1,1,124,0.0,0.0,1.0,0.0,1995.0
2,2.0,1870.0,0,0,329,0.0,0.0,1.0,0.0,3700.0
2,1.0,1371.060606060606,0,0,124,0.0,1.0,0.0,0.0,1500.0
2,2.0,1298.0,0,0,123,1.0,0.0,0.0,0.0,2850.0
1,1.0,1371.060606060606,1,1,329,0.0,0.0,1.0,0.0,2400.0
3,2.5,1560.0,0,0,144,0.0,0.0,0.0,1.0,2500.0
4,2.5,1650.0,0,0,124,0.0,0.0,0.0,0.0,2350.0
1,1.0,502.0,1,1,249,0.0,0.0,1.0,0.0,1800.0
1,1.0,1600.0,0,0,289,0.0,0.0,0.0,0.0,1500.0
1,1.0,731.0,1,0,118,0.0,0.0,1.0,0.0,1600.0
1,1.0,650.0,0,0,289,0.0,1.0,0.0,0.0,1750.0
2,1.0,1371.060606060606,1,0,289,0.0,1.0,0.0,0.0,1700.0
1,1.0,487.0,1,1,151,0.0,0.0,1.0,0.0,1855.0
2,2.0,1371.060606060606,0,0,152,0.0,0.0,1.0,0.0,2100.0
1,1.0,505.0,0,0,289,0.0,0.0,1.0,0.0,1650.0
2,2.0,1371.060606060606,0,0,129,0.0,0.0,1.0,0.0,2900.0
2,3.5,2200.0,0,0,145,0.0,0.0,0.0,0.0,3795.0
3,2.0,1200.0,0,0,146,0.0,0.0,0.0,0.0,2399.0
3,2.0,1500.0,0,0,116,0.0,0.0,0.0,1.0,3000.0
4,2.5,2000.0,0,0,42,0.0,0.0,0.0,1.0,2850.0
2,1.0,1371.060606060606,1,1,137,0.0,0.0,0.0,0.0,2100.0
2,1.0,1150.0,1,0,118,0.0,1.0,0.0,0.0,1495.0
1,1.0,1371.060606060606,0,0,114,0.0,0.0,0.0,0.0,825.0
